dhi,dni,ghi,gti,wind_speed_100m,period_end
100,672,344,507,5.3,2022-02-14T15:00:00Z
227,354,403,511,6,2022-02-14T16:00:00Z
260,410,489,625,6.3,2022-02-14T17:00:00Z
278,299,450,548,6.5,2022-02-14T18:00:00Z
74,987,613,903,6.8,2022-02-14T19:00:00Z
69,949,514,772,6.9,2022-02-14T20:00:00Z
59,868,363,572,6.9,2022-02-14T21:00:00Z
43,678,180,316,6.6,2022-02-14T22:00:00Z
14,57,19,29,6.1,2022-02-14T23:00:00Z
0,0,0,0,5.8,2022-02-15T00:00:00Z
0,0,0,0,5.7,2022-02-15T01:00:00Z
0,0,0,0,5.7,2022-02-15T02:00:00Z
0,0,0,0,5.3,2022-02-15T03:00:00Z
0,0,0,0,5,2022-02-15T04:00:00Z
0,0,0,0,4.7,2022-02-15T05:00:00Z
0,0,0,0,4.3,2022-02-15T06:00:00Z
0,0,0,0,4,2022-02-15T07:00:00Z
0,0,0,0,3.8,2022-02-15T08:00:00Z
0,0,0,0,3.5,2022-02-15T09:00:00Z
0,0,0,0,3,2022-02-15T10:00:00Z
0,0,0,0,2.6,2022-02-15T11:00:00Z
0,0,0,0,2.4,2022-02-15T12:00:00Z
17,295,49,99,2,2022-02-15T13:00:00Z
45,750,224,379,1.8,2022-02-15T14:00:00Z
59,882,398,615,2,2022-02-15T15:00:00Z
75,926,533,791,2.4,2022-02-15T16:00:00Z
80,956,618,902,2.5,2022-02-15T17:00:00Z
79,970,643,935,2.5,2022-02-15T18:00:00Z
75,961,605,886,2.5,2022-02-15T19:00:00Z
70,923,507,757,2.2,2022-02-15T20:00:00Z
60,842,359,559,2,2022-02-15T21:00:00Z
44,664,179,311,1.8,2022-02-15T22:00:00Z
14,80,21,34,2.7,2022-02-15T23:00:00Z
0,0,0,0,4.1,2022-02-16T00:00:00Z
0,0,0,0,4.9,2022-02-16T01:00:00Z
0,0,0,0,5.5,2022-02-16T02:00:00Z
0,0,0,0,5.7,2022-02-16T03:00:00Z
0,0,0,0,6,2022-02-16T04:00:00Z
0,0,0,0,6.5,2022-02-16T05:00:00Z
0,0,0,0,6.9,2022-02-16T06:00:00Z
0,0,0,0,7.3,2022-02-16T07:00:00Z
0,0,0,0,7.4,2022-02-16T08:00:00Z
0,0,0,0,7.4,2022-02-16T09:00:00Z
0,0,0,0,7.4,2022-02-16T10:00:00Z
0,0,0,0,7.5,2022-02-16T11:00:00Z
0,0,0,0,7.4,2022-02-16T12:00:00Z
26,132,40,64,7.6,2022-02-16T13:00:00Z
71,527,199,313,7.7,2022-02-16T14:00:00Z
83,747,374,562,7.9,2022-02-16T15:00:00Z
196,474,431,573,8.4,2022-02-16T16:00:00Z
92,889,596,862,8.5,2022-02-16T17:00:00Z
242,453,509,658,8.5,2022-02-16T18:00:00Z
195,574,512,695,8.7,2022-02-16T19:00:00Z
91,824,484,710,9.1,2022-02-16T20:00:00Z
78,739,342,519,9.1,2022-02-16T21:00:00Z
82,326,147,213,8.9,2022-02-16T22:00:00Z
14,64,21,32,8.9,2022-02-16T23:00:00Z
0,0,0,0,8.6,2022-02-17T00:00:00Z
0,0,0,0,8.4,2022-02-17T01:00:00Z
0,0,0,0,8.3,2022-02-17T02:00:00Z
0,0,0,0,8.1,2022-02-17T03:00:00Z
0,0,0,0,8,2022-02-17T04:00:00Z
0,0,0,0,7.7,2022-02-17T05:00:00Z
0,0,0,0,7.3,2022-02-17T06:00:00Z
0,0,0,0,7.3,2022-02-17T07:00:00Z
0,0,0,0,7.6,2022-02-17T08:00:00Z
0,0,0,0,7.5,2022-02-17T09:00:00Z
0,0,0,0,7.7,2022-02-17T10:00:00Z
0,0,0,0,7.8,2022-02-17T11:00:00Z
0,0,0,0,7.7,2022-02-17T12:00:00Z
29,11,30,32,7.9,2022-02-17T13:00:00Z
94,47,103,110,8.1,2022-02-17T14:00:00Z
112,0,112,109,7.8,2022-02-17T15:00:00Z
84,0,84,81,7.8,2022-02-17T16:00:00Z
85,0,85,82,7.7,2022-02-17T17:00:00Z
102,0,102,99,7.4,2022-02-17T18:00:00Z
141,0,141,137,7.6,2022-02-17T19:00:00Z
113,0,113,110,8,2022-02-17T20:00:00Z
93,0,93,90,8.4,2022-02-17T21:00:00Z
42,0,42,40,9,2022-02-17T22:00:00Z
5,0,5,5,9.2,2022-02-17T23:00:00Z
0,0,0,0,9.1,2022-02-18T00:00:00Z
0,0,0,0,9.9,2022-02-18T01:00:00Z
0,0,0,0,11,2022-02-18T02:00:00Z
0,0,0,0,11.4,2022-02-18T03:00:00Z
0,0,0,0,12,2022-02-18T04:00:00Z
0,0,0,0,11.7,2022-02-18T05:00:00Z
0,0,0,0,11.6,2022-02-18T06:00:00Z
0,0,0,0,12.3,2022-02-18T07:00:00Z
0,0,0,0,11.3,2022-02-18T08:00:00Z
0,0,0,0,9.6,2022-02-18T09:00:00Z
0,0,0,0,9.5,2022-02-18T10:00:00Z
0,0,0,0,9.4,2022-02-18T11:00:00Z
0,0,0,0,9.8,2022-02-18T12:00:00Z
24,1,24,24,10,2022-02-18T13:00:00Z
121,2,121,118,10.2,2022-02-18T14:00:00Z
137,273,255,323,9.9,2022-02-18T15:00:00Z
190,537,467,625,9.3,2022-02-18T16:00:00Z
184,653,562,759,9.1,2022-02-18T17:00:00Z
125,838,625,872,8.8,2022-02-18T18:00:00Z
67,1006,637,921,8.4,2022-02-18T19:00:00Z
61,979,538,794,8,2022-02-18T20:00:00Z
53,908,387,594,7.6,2022-02-18T21:00:00Z
41,742,201,340,6.4,2022-02-18T22:00:00Z
12,209,32,63,5.3,2022-02-18T23:00:00Z
0,0,0,0,5.1,2022-02-19T00:00:00Z
0,0,0,0,4.4,2022-02-19T01:00:00Z
0,0,0,0,3.6,2022-02-19T02:00:00Z
0,0,0,0,3.4,2022-02-19T03:00:00Z
0,0,0,0,3.9,2022-02-19T04:00:00Z
0,0,0,0,4.5,2022-02-19T05:00:00Z
0,0,0,0,4.9,2022-02-19T06:00:00Z
0,0,0,0,5.6,2022-02-19T07:00:00Z
0,0,0,0,6.5,2022-02-19T08:00:00Z
0,0,0,0,7.2,2022-02-19T09:00:00Z
0,0,0,0,7,2022-02-19T10:00:00Z
0,0,0,0,7.2,2022-02-19T11:00:00Z
0,0,0,0,7.8,2022-02-19T12:00:00Z
21,0,21,20,7.7,2022-02-19T13:00:00Z
119,21,124,126,7.6,2022-02-19T14:00:00Z
172,59,194,205,8.3,2022-02-19T15:00:00Z
265,99,319,344,10.1,2022-02-19T16:00:00Z
227,120,296,332,11.8,2022-02-19T17:00:00Z
257,447,526,669,12.1,2022-02-19T18:00:00Z
181,651,550,739,12.2,2022-02-19T19:00:00Z
152,682,482,669,12.3,2022-02-19T20:00:00Z
64,868,387,587,12.1,2022-02-19T21:00:00Z
66,521,187,288,11.3,2022-02-19T22:00:00Z
20,39,23,29,10.4,2022-02-19T23:00:00Z
0,0,0,0,10.5,2022-02-20T00:00:00Z
0,0,0,0,10.6,2022-02-20T01:00:00Z
0,0,0,0,10.2,2022-02-20T02:00:00Z
0,0,0,0,9.2,2022-02-20T03:00:00Z
0,0,0,0,8,2022-02-20T04:00:00Z
0,0,0,0,6.7,2022-02-20T05:00:00Z
0,0,0,0,5.8,2022-02-20T06:00:00Z
0,0,0,0,4.8,2022-02-20T07:00:00Z
0,0,0,0,3.9,2022-02-20T08:00:00Z
0,0,0,0,3.1,2022-02-20T09:00:00Z
0,0,0,0,2.6,2022-02-20T10:00:00Z
0,0,0,0,3,2022-02-20T11:00:00Z
0,0,0,0,3.7,2022-02-20T12:00:00Z
20,360,64,119,3.7,2022-02-20T13:00:00Z
44,767,244,392,3.7,2022-02-20T14:00:00Z
55,893,419,626,4.3,2022-02-20T15:00:00Z
61,953,556,806,5.1,2022-02-20T16:00:00Z
65,981,640,916,5.9,2022-02-20T17:00:00Z
66,988,664,947,6.6,2022-02-20T18:00:00Z
64,975,625,896,7.1,2022-02-20T19:00:00Z
62,934,527,767,7.6,2022-02-20T20:00:00Z
57,854,378,570,7.9,2022-02-20T21:00:00Z
44,690,198,326,7.7,2022-02-20T22:00:00Z
13,205,34,63,7.7,2022-02-20T23:00:00Z
0,0,0,0,8.1,2022-02-21T00:00:00Z
0,0,0,0,8.1,2022-02-21T01:00:00Z
0,0,0,0,8,2022-02-21T02:00:00Z
0,0,0,0,7.6,2022-02-21T03:00:00Z
0,0,0,0,6.8,2022-02-21T04:00:00Z
0,0,0,0,5.9,2022-02-21T05:00:00Z
0,0,0,0,5,2022-02-21T06:00:00Z
0,0,0,0,4.5,2022-02-21T07:00:00Z
0,0,0,0,4.4,2022-02-21T08:00:00Z
0,0,0,0,4.3,2022-02-21T09:00:00Z
0,0,0,0,4.1,2022-02-21T10:00:00Z
0,0,0,0,3.9,2022-02-21T11:00:00Z
0,0,0,0,3.8,2022-02-21T12:00:00Z
40,49,46,53,3.4,2022-02-21T13:00:00Z
99,281,184,242,2.6,2022-02-21T14:00:00Z
73,812,409,601,1.9,2022-02-21T15:00:00Z
72,908,548,787,2.1,2022-02-21T16:00:00Z
72,947,633,899,2.7,2022-02-21T17:00:00Z
73,956,658,931,3.1,2022-02-21T18:00:00Z
73,941,620,882,3.5,2022-02-21T19:00:00Z
69,905,524,756,4,2022-02-21T20:00:00Z
62,827,377,562,4.5,2022-02-21T21:00:00Z
47,667,199,321,5.1,2022-02-21T22:00:00Z
17,121,30,49,5.7,2022-02-21T23:00:00Z
0,0,0,0,6,2022-02-22T00:00:00Z
0,0,0,0,6.5,2022-02-22T01:00:00Z
0,0,0,0,6.7,2022-02-22T02:00:00Z
0,0,0,0,6.3,2022-02-22T03:00:00Z
0,0,0,0,5.7,2022-02-22T04:00:00Z
0,0,0,0,5.4,2022-02-22T05:00:00Z
0,0,0,0,5.3,2022-02-22T06:00:00Z
0,0,0,0,5,2022-02-22T07:00:00Z
0,0,0,0,4.5,2022-02-22T08:00:00Z
0,0,0,0,4.3,2022-02-22T09:00:00Z
0,0,0,0,3.9,2022-02-22T10:00:00Z
0,0,0,0,4,2022-02-22T11:00:00Z
0,0,0,0,4.6,2022-02-22T12:00:00Z
39,22,43,46,4.9,2022-02-22T13:00:00Z
120,0,120,116,4.8,2022-02-22T14:00:00Z
205,203,290,341,4.5,2022-02-22T15:00:00Z
239,202,341,393,5.6,2022-02-22T16:00:00Z
216,0,216,209,7.2,2022-02-22T17:00:00Z
105,0,105,101,7.7,2022-02-22T18:00:00Z
81,0,81,78,7.3,2022-02-22T19:00:00Z
65,0,65,63,7.2,2022-02-22T20:00:00Z
59,0,59,57,7.9,2022-02-22T21:00:00Z
33,0,33,32,9.4,2022-02-22T22:00:00Z
7,0,7,7,10.4,2022-02-22T23:00:00Z
0,0,0,0,10,2022-02-23T00:00:00Z
0,0,0,0,9.5,2022-02-23T01:00:00Z
0,0,0,0,8.8,2022-02-23T02:00:00Z
0,0,0,0,8.2,2022-02-23T03:00:00Z
0,0,0,0,7.7,2022-02-23T04:00:00Z
0,0,0,0,7.4,2022-02-23T05:00:00Z
0,0,0,0,7.5,2022-02-23T06:00:00Z
0,0,0,0,7.7,2022-02-23T07:00:00Z
0,0,0,0,7.8,2022-02-23T08:00:00Z
0,0,0,0,7.8,2022-02-23T09:00:00Z
0,0,0,0,7.2,2022-02-23T10:00:00Z
0,0,0,0,6.8,2022-02-23T11:00:00Z
0,0,0,0,6.8,2022-02-23T12:00:00Z
34,0,34,33,6.7,2022-02-23T13:00:00Z
99,377,212,288,6.8,2022-02-23T14:00:00Z
200,221,289,341,7,2022-02-23T15:00:00Z
166,598,490,653,7.2,2022-02-23T16:00:00Z
91,909,639,895,7.3,2022-02-23T17:00:00Z
90,929,667,933,7.9,2022-02-23T18:00:00Z
83,932,633,890,8.3,2022-02-23T19:00:00Z
77,899,536,765,8.3,2022-02-23T20:00:00Z
70,810,387,567,8.4,2022-02-23T21:00:00Z
56,633,205,319,7,2022-02-23T22:00:00Z
18,115,32,49,6.1,2022-02-23T23:00:00Z
0,0,0,0,6.5,2022-02-24T00:00:00Z
0,0,0,0,6.4,2022-02-24T01:00:00Z
0,0,0,0,6.3,2022-02-24T02:00:00Z
0,0,0,0,6.2,2022-02-24T03:00:00Z
0,0,0,0,6.2,2022-02-24T04:00:00Z
0,0,0,0,6.3,2022-02-24T05:00:00Z
0,0,0,0,6.1,2022-02-24T06:00:00Z
0,0,0,0,5.5,2022-02-24T07:00:00Z
0,0,0,0,4.7,2022-02-24T08:00:00Z
0,0,0,0,4.2,2022-02-24T09:00:00Z
0,0,0,0,4.3,2022-02-24T10:00:00Z
0,0,0,0,4.4,2022-02-24T11:00:00Z
0,0,0,0,3.6,2022-02-24T12:00:00Z
37,5,38,38,2.9,2022-02-24T13:00:00Z
53,0,53,51,3.1,2022-02-24T14:00:00Z
101,0,101,97,3.7,2022-02-24T15:00:00Z
149,0,149,144,3.6,2022-02-24T16:00:00Z
320,0,320,309,2.8,2022-02-24T17:00:00Z
364,10,371,363,2.4,2022-02-24T18:00:00Z
355,24,370,367,2.3,2022-02-24T19:00:00Z
281,11,286,281,2.6,2022-02-24T20:00:00Z
218,8,221,216,3,2022-02-24T21:00:00Z
100,0,100,97,2.9,2022-02-24T22:00:00Z
18,0,18,18,2.6,2022-02-24T23:00:00Z
0,0,0,0,2.7,2022-02-25T00:00:00Z
0,0,0,0,3.1,2022-02-25T01:00:00Z
0,0,0,0,4.2,2022-02-25T02:00:00Z
0,0,0,0,5,2022-02-25T03:00:00Z
0,0,0,0,5,2022-02-25T04:00:00Z
0,0,0,0,5.6,2022-02-25T05:00:00Z
0,0,0,0,6.6,2022-02-25T06:00:00Z
0,0,0,0,7.3,2022-02-25T07:00:00Z
0,0,0,0,8,2022-02-25T08:00:00Z
0,0,0,0,7.4,2022-02-25T09:00:00Z
0,0,0,0,5,2022-02-25T10:00:00Z
0,0,0,0,4.5,2022-02-25T11:00:00Z
0,0,0,0,6.7,2022-02-25T12:00:00Z
18,0,18,18,8.4,2022-02-25T13:00:00Z
89,55,103,111,8,2022-02-25T14:00:00Z
85,0,85,82,6.7,2022-02-25T15:00:00Z
177,0,177,171,6.1,2022-02-25T16:00:00Z
271,0,271,262,8.5,2022-02-25T17:00:00Z
182,10,188,186,11.8,2022-02-25T18:00:00Z
83,0,83,80,12.7,2022-02-25T19:00:00Z
166,0,166,161,12.3,2022-02-25T20:00:00Z
197,42,215,221,11.3,2022-02-25T21:00:00Z
89,0,89,86,9.2,2022-02-25T22:00:00Z
24,0,24,24,7.8,2022-02-25T23:00:00Z
0,0,0,0,7.9,2022-02-26T00:00:00Z
0,0,0,0,7.5,2022-02-26T01:00:00Z
0,0,0,0,6.9,2022-02-26T02:00:00Z
0,0,0,0,6.6,2022-02-26T03:00:00Z
0,0,0,0,6.3,2022-02-26T04:00:00Z
0,0,0,0,5.9,2022-02-26T05:00:00Z
0,0,0,0,5.5,2022-02-26T06:00:00Z
0,0,0,0,5,2022-02-26T07:00:00Z
0,0,0,0,4.8,2022-02-26T08:00:00Z
0,0,0,0,4.8,2022-02-26T09:00:00Z
0,0,0,0,5.4,2022-02-26T10:00:00Z
0,0,0,0,5.9,2022-02-26T11:00:00Z
0,0,0,0,5.5,2022-02-26T12:00:00Z
52,75,62,72,5,2022-02-26T13:00:00Z
69,675,268,395,4.6,2022-02-26T14:00:00Z
103,769,435,611,4.3,2022-02-26T15:00:00Z
230,372,430,532,4.2,2022-02-26T16:00:00Z
315,32,335,337,4.3,2022-02-26T17:00:00Z
368,6,372,362,4.7,2022-02-26T18:00:00Z
323,4,325,316,5.1,2022-02-26T19:00:00Z
246,39,267,271,5.5,2022-02-26T20:00:00Z
200,3,201,196,5.9,2022-02-26T21:00:00Z
106,7,107,106,5.7,2022-02-26T22:00:00Z
26,0,26,25,5.1,2022-02-26T23:00:00Z
0,0,0,0,4.8,2022-02-27T00:00:00Z
0,0,0,0,4.9,2022-02-27T01:00:00Z
0,0,0,0,4.8,2022-02-27T02:00:00Z
0,0,0,0,4.7,2022-02-27T03:00:00Z
0,0,0,0,5.3,2022-02-27T04:00:00Z
0,0,0,0,5.9,2022-02-27T05:00:00Z
0,0,0,0,6.3,2022-02-27T06:00:00Z
0,0,0,0,6.4,2022-02-27T07:00:00Z
0,0,0,0,6.4,2022-02-27T08:00:00Z
0,0,0,0,6.4,2022-02-27T09:00:00Z
0,0,0,0,7,2022-02-27T10:00:00Z
0,0,0,0,7.5,2022-02-27T11:00:00Z
0,2,1,1,7.3,2022-02-27T12:00:00Z
37,397,89,142,6.4,2022-02-27T13:00:00Z
51,806,289,432,6.1,2022-02-27T14:00:00Z
64,911,467,666,6.7,2022-02-27T15:00:00Z
71,960,604,843,7.2,2022-02-27T16:00:00Z
183,691,611,807,7.8,2022-02-27T17:00:00Z
230,580,602,779,8.7,2022-02-27T18:00:00Z
113,865,639,875,9.3,2022-02-27T19:00:00Z
82,892,554,773,10.1,2022-02-27T20:00:00Z
123,555,360,482,10.4,2022-02-27T21:00:00Z
102,129,135,157,9,2022-02-27T22:00:00Z
25,0,25,24,8,2022-02-27T23:00:00Z
0,0,0,0,8.1,2022-02-28T00:00:00Z
0,0,0,0,8.3,2022-02-28T01:00:00Z
0,0,0,0,8.2,2022-02-28T02:00:00Z
0,0,0,0,7.8,2022-02-28T03:00:00Z
0,0,0,0,7.3,2022-02-28T04:00:00Z
0,0,0,0,7,2022-02-28T05:00:00Z
0,0,0,0,7,2022-02-28T06:00:00Z
0,0,0,0,7,2022-02-28T07:00:00Z
0,0,0,0,7,2022-02-28T08:00:00Z
0,0,0,0,6.9,2022-02-28T09:00:00Z
0,0,0,0,6.2,2022-02-28T10:00:00Z
0,0,0,0,5.6,2022-02-28T11:00:00Z
1,5,1,1,5.6,2022-02-28T12:00:00Z
26,529,102,169,5.2,2022-02-28T13:00:00Z
49,815,294,436,4.5,2022-02-28T14:00:00Z
56,935,475,675,3.7,2022-02-28T15:00:00Z
63,983,613,853,2.9,2022-02-28T16:00:00Z
67,1002,696,960,2,2022-02-28T17:00:00Z
91,949,704,963,1.3,2022-02-28T18:00:00Z
65,994,676,933,0.9,2022-02-28T19:00:00Z
63,954,573,800,1.2,2022-02-28T20:00:00Z
63,862,419,596,1.7,2022-02-28T21:00:00Z
61,629,226,332,2,2022-02-28T22:00:00Z
23,220,51,79,3.2,2022-02-28T23:00:00Z
0,0,0,0,4.4,2022-03-01T00:00:00Z
0,0,0,0,4.6,2022-03-01T01:00:00Z
0,0,0,0,4.6,2022-03-01T02:00:00Z
0,0,0,0,4.6,2022-03-01T03:00:00Z
0,0,0,0,5.1,2022-03-01T04:00:00Z
0,0,0,0,5.5,2022-03-01T05:00:00Z
0,0,0,0,5.8,2022-03-01T06:00:00Z
0,0,0,0,6.1,2022-03-01T07:00:00Z
0,0,0,0,6.5,2022-03-01T08:00:00Z
0,0,0,0,6.7,2022-03-01T09:00:00Z
0,0,0,0,6.8,2022-03-01T10:00:00Z
0,0,0,0,7.2,2022-03-01T11:00:00Z
0,0,0,0,7.4,2022-03-01T12:00:00Z
40,0,40,39,7.2,2022-03-01T13:00:00Z
145,20,152,152,7,2022-03-01T14:00:00Z
243,161,316,352,6.6,2022-03-01T15:00:00Z
311,92,361,379,6.2,2022-03-01T16:00:00Z
379,25,395,392,6.4,2022-03-01T17:00:00Z
299,373,542,656,6.6,2022-03-01T18:00:00Z
245,366,477,577,6.5,2022-03-01T19:00:00Z
261,256,400,465,6.6,2022-03-01T20:00:00Z
131,0,131,127,6.2,2022-03-01T21:00:00Z
52,0,52,50,4.9,2022-03-01T22:00:00Z
8,0,8,8,4.4,2022-03-01T23:00:00Z
0,0,0,0,5.3,2022-03-02T00:00:00Z
0,0,0,0,6.3,2022-03-02T01:00:00Z
0,0,0,0,6.6,2022-03-02T02:00:00Z
0,0,0,0,6.2,2022-03-02T03:00:00Z
0,0,0,0,5.8,2022-03-02T04:00:00Z
0,0,0,0,5.7,2022-03-02T05:00:00Z
0,0,0,0,5.9,2022-03-02T06:00:00Z
0,0,0,0,6.2,2022-03-02T07:00:00Z
0,0,0,0,6.3,2022-03-02T08:00:00Z
0,0,0,0,6.2,2022-03-02T09:00:00Z
0,0,0,0,5.9,2022-03-02T10:00:00Z
0,0,0,0,5.4,2022-03-02T11:00:00Z
1,7,2,2,5.1,2022-03-02T12:00:00Z
34,473,105,165,4.5,2022-03-02T13:00:00Z
59,760,295,427,4,2022-03-02T14:00:00Z
71,878,473,660,3.8,2022-03-02T15:00:00Z
74,941,610,838,3.5,2022-03-02T16:00:00Z
77,967,694,946,3.2,2022-03-02T17:00:00Z
86,958,714,970,3.3,2022-03-02T18:00:00Z
77,964,678,926,3.9,2022-03-02T19:00:00Z
70,934,578,796,4.5,2022-03-02T20:00:00Z
62,863,425,598,5.1,2022-03-02T21:00:00Z
49,723,241,355,5.4,2022-03-02T22:00:00Z
28,103,44,57,5.5,2022-03-02T23:00:00Z
0,0,0,0,5.8,2022-03-03T00:00:00Z
0,0,0,0,6,2022-03-03T01:00:00Z
0,0,0,0,6.3,2022-03-03T02:00:00Z
0,0,0,0,6.6,2022-03-03T03:00:00Z
0,0,0,0,7,2022-03-03T04:00:00Z
0,0,0,0,7.2,2022-03-03T05:00:00Z
0,0,0,0,7.1,2022-03-03T06:00:00Z
0,0,0,0,7.2,2022-03-03T07:00:00Z
0,0,0,0,7.5,2022-03-03T08:00:00Z
0,0,0,0,7.7,2022-03-03T09:00:00Z
0,0,0,0,7,2022-03-03T10:00:00Z
0,0,0,0,6.8,2022-03-03T11:00:00Z
1,13,3,3,7,2022-03-03T12:00:00Z
31,567,117,186,6.6,2022-03-03T13:00:00Z
50,846,317,459,6.6,2022-03-03T14:00:00Z
96,827,476,651,6.8,2022-03-03T15:00:00Z
63,1009,643,883,6.7,2022-03-03T16:00:00Z
68,1029,729,992,6.6,2022-03-03T17:00:00Z
90,980,738,999,6.8,2022-03-03T18:00:00Z
65,1025,710,967,7.1,2022-03-03T19:00:00Z
61,995,607,835,7.5,2022-03-03T20:00:00Z
56,930,452,634,7.8,2022-03-03T21:00:00Z
45,802,261,384,6.7,2022-03-03T22:00:00Z
21,382,68,109,5.9,2022-03-03T23:00:00Z
0,0,0,0,6.4,2022-03-04T00:00:00Z
0,0,0,0,6.5,2022-03-04T01:00:00Z
0,0,0,0,6.4,2022-03-04T02:00:00Z
0,0,0,0,6.3,2022-03-04T03:00:00Z
0,0,0,0,6.1,2022-03-04T04:00:00Z
0,0,0,0,5.6,2022-03-04T05:00:00Z
0,0,0,0,4.8,2022-03-04T06:00:00Z
0,0,0,0,4,2022-03-04T07:00:00Z
0,0,0,0,3.2,2022-03-04T08:00:00Z
0,0,0,0,2.5,2022-03-04T09:00:00Z
0,0,0,0,2.3,2022-03-04T10:00:00Z
0,0,0,0,1.9,2022-03-04T11:00:00Z
3,1,3,3,1.5,2022-03-04T12:00:00Z
33,559,122,190,1.1,2022-03-04T13:00:00Z
51,849,323,463,1.2,2022-03-04T14:00:00Z
61,948,505,700,1.8,2022-03-04T15:00:00Z
65,1001,646,882,2.6,2022-03-04T16:00:00Z
68,1023,731,990,3.4,2022-03-04T17:00:00Z
69,1026,752,1017,4,2022-03-04T18:00:00Z
65,1015,708,960,4.3,2022-03-04T19:00:00Z
61,979,603,825,4.4,2022-03-04T20:00:00Z
56,910,447,623,4.5,2022-03-04T21:00:00Z
46,779,259,376,4,2022-03-04T22:00:00Z
23,250,59,88,3.2,2022-03-04T23:00:00Z
0,0,0,0,3.2,2022-03-05T00:00:00Z
0,0,0,0,3.5,2022-03-05T01:00:00Z
0,0,0,0,3.5,2022-03-05T02:00:00Z
0,0,0,0,3.2,2022-03-05T03:00:00Z
0,0,0,0,2.7,2022-03-05T04:00:00Z
0,0,0,0,2,2022-03-05T05:00:00Z
0,0,0,0,1.1,2022-03-05T06:00:00Z
0,0,0,0,0.4,2022-03-05T07:00:00Z
0,0,0,0,0.7,2022-03-05T08:00:00Z
0,0,0,0,1.2,2022-03-05T09:00:00Z
0,0,0,0,1.9,2022-03-05T10:00:00Z
0,0,0,0,2.7,2022-03-05T11:00:00Z
2,0,2,2,3.1,2022-03-05T12:00:00Z
55,0,55,53,3.2,2022-03-05T13:00:00Z
166,0,166,160,3.3,2022-03-05T14:00:00Z
255,126,316,341,3.9,2022-03-05T15:00:00Z
327,10,333,325,4.8,2022-03-05T16:00:00Z
306,0,306,296,5.2,2022-03-05T17:00:00Z
309,1,310,300,5.5,2022-03-05T18:00:00Z
333,235,481,543,6,2022-03-05T19:00:00Z
179,596,511,659,6.5,2022-03-05T20:00:00Z
98,715,408,552,6.7,2022-03-05T21:00:00Z
84,466,222,296,6.7,2022-03-05T22:00:00Z
39,0,39,37,7,2022-03-05T23:00:00Z
0,0,0,0,7.4,2022-03-06T00:00:00Z
0,0,0,0,7.6,2022-03-06T01:00:00Z
0,0,0,0,7.7,2022-03-06T02:00:00Z
0,0,0,0,7.4,2022-03-06T03:00:00Z
0,0,0,0,7.1,2022-03-06T04:00:00Z
0,0,0,0,6.8,2022-03-06T05:00:00Z
0,0,0,0,6,2022-03-06T06:00:00Z
0,0,0,0,5.3,2022-03-06T07:00:00Z
0,0,0,0,5.2,2022-03-06T08:00:00Z
0,0,0,0,5.4,2022-03-06T09:00:00Z
0,0,0,0,5.5,2022-03-06T10:00:00Z
0,0,0,0,5.6,2022-03-06T11:00:00Z
1,0,1,1,6,2022-03-06T12:00:00Z
25,0,25,24,6.6,2022-03-06T13:00:00Z
100,12,105,104,7,2022-03-06T14:00:00Z
161,342,316,385,7.3,2022-03-06T15:00:00Z
251,70,292,304,7.4,2022-03-06T16:00:00Z
288,343,517,608,7.9,2022-03-06T17:00:00Z
107,879,701,932,8.9,2022-03-06T18:00:00Z
102,868,660,879,10.2,2022-03-06T19:00:00Z
109,782,550,731,10.6,2022-03-06T20:00:00Z
81,761,415,562,10,2022-03-06T21:00:00Z
62,629,240,334,10.3,2022-03-06T22:00:00Z
36,129,57,71,10.2,2022-03-06T23:00:00Z
0,0,0,0,9.7,2022-03-07T00:00:00Z
0,0,0,0,9.5,2022-03-07T01:00:00Z
0,0,0,0,9.3,2022-03-07T02:00:00Z
0,0,0,0,8.8,2022-03-07T03:00:00Z
0,0,0,0,7.9,2022-03-07T04:00:00Z
0,0,0,0,6.6,2022-03-07T05:00:00Z
0,0,0,0,5.2,2022-03-07T06:00:00Z
0,0,0,0,4.2,2022-03-07T07:00:00Z
0,0,0,0,3.4,2022-03-07T08:00:00Z
0,0,0,0,3.4,2022-03-07T09:00:00Z
0,0,0,0,2.6,2022-03-07T10:00:00Z
0,0,0,0,2.5,2022-03-07T11:00:00Z
2,0,2,2,3.7,2022-03-07T12:00:00Z
24,0,24,23,4.6,2022-03-07T13:00:00Z
61,0,61,59,5.6,2022-03-07T14:00:00Z
51,0,51,50,6.6,2022-03-07T15:00:00Z
135,0,135,130,7.3,2022-03-07T16:00:00Z
172,0,172,166,7.6,2022-03-07T17:00:00Z
91,0,91,88,7.9,2022-03-07T18:00:00Z
98,0,98,94,8.1,2022-03-07T19:00:00Z
131,0,131,127,7.8,2022-03-07T20:00:00Z
60,0,60,58,8.1,2022-03-07T21:00:00Z
49,0,49,48,9.2,2022-03-07T22:00:00Z
22,0,22,21,10,2022-03-07T23:00:00Z
0,0,0,0,11.2,2022-03-08T00:00:00Z
0,0,0,0,13.2,2022-03-08T01:00:00Z
0,0,0,0,12,2022-03-08T02:00:00Z
0,0,0,0,11.7,2022-03-08T03:00:00Z
0,0,0,0,11.4,2022-03-08T04:00:00Z
0,0,0,0,10.5,2022-03-08T05:00:00Z
0,0,0,0,9.7,2022-03-08T06:00:00Z
0,0,0,0,9.1,2022-03-08T07:00:00Z
